year,climate,fortype,acres
2083,NoClimate,923,2107.607551
2083,NoClimate,932,1414.693393
2083,NoClimate,941,3123.291154
2083,NoClimate,943,198.569205
2083,NoClimate,951,1605.810821
2083,NoClimate,997,249.626065
2083,NoClimate,998,365.980353
2083,NoClimate,999,44.849158
2088,CCSM4-rcp45,183,817.463584
2088,CCSM4-rcp45,201,83936.307399
2088,CCSM4-rcp45,221,10139.429078
2088,CCSM4-rcp45,222,130.33441
2088,CCSM4-rcp45,223,1105.084095
2088,CCSM4-rcp45,224,2507.702792
2088,CCSM4-rcp45,261,231.875426
2088,CCSM4-rcp45,264,173.336245
2088,CCSM4-rcp45,267,69.366589
2088,CCSM4-rcp45,301,810.94365
2088,CCSM4-rcp45,304,104.578292
2088,CCSM4-rcp45,305,36.46499
2088,CCSM4-rcp45,702,138.02452
2088,CCSM4-rcp45,704,61.391924
2088,CCSM4-rcp45,709,292.437867
2088,CCSM4-rcp45,722,1018.213085
2088,CCSM4-rcp45,911,2440.224098
2088,CCSM4-rcp45,912,2036.624032
2088,CCSM4-rcp45,922,783.520757
2088,CCSM4-rcp45,923,2587.093077
2088,CCSM4-rcp45,924,539.171641
2088,CCSM4-rcp45,925,86.929443
2088,CCSM4-rcp45,932,6167.181486
2088,CCSM4-rcp45,941,2526.415305
2088,CCSM4-rcp45,943,733.098844
2088,CCSM4-rcp45,951,1273.882533
2088,CCSM4-rcp45,997,516.294763
2088,CCSM4-rcp45,998,699.695026
2088,CCSM4-rcp45,999,356.171629
2088,CCSM4-rcp85,201,66595.2093529999
2088,CCSM4-rcp85,221,10188.721096
2088,CCSM4-rcp85,224,194.513378
2088,CCSM4-rcp85,261,273.145505
2088,CCSM4-rcp85,264,219.681758
2088,CCSM4-rcp85,267,1167.744262
2088,CCSM4-rcp85,301,299.28135
2088,CCSM4-rcp85,304,445.513649
2088,CCSM4-rcp85,305,55.028905
2088,CCSM4-rcp85,702,1242.682542
2088,CCSM4-rcp85,703,7.44074
2088,CCSM4-rcp85,704,4135.530728
2088,CCSM4-rcp85,709,2939.524766
2088,CCSM4-rcp85,722,578.759149
2088,CCSM4-rcp85,911,3497.593037
2088,CCSM4-rcp85,912,8202.92463
2088,CCSM4-rcp85,922,931.829414
2088,CCSM4-rcp85,923,828.434321
2088,CCSM4-rcp85,924,2691.63736
2088,CCSM4-rcp85,925,759.505356
2088,CCSM4-rcp85,932,2667.403532
2088,CCSM4-rcp85,941,1090.048106
2088,CCSM4-rcp85,942,24.326166
2088,CCSM4-rcp85,943,2628.229671
2088,CCSM4-rcp85,951,302.992981
2088,CCSM4-rcp85,996,5.052225
2088,CCSM4-rcp85,997,556.724579
2088,CCSM4-rcp85,998,1804.376476
2088,CCSM4-rcp85,999,7985.401545
2088,Ensemble-rcp45,183,1029.329708
2088,Ensemble-rcp45,201,86301.726125
2088,Ensemble-rcp45,202,19.127166
2088,Ensemble-rcp45,221,12857.877722
2088,Ensemble-rcp45,222,349.381753
2088,Ensemble-rcp45,223,526.699296
2088,Ensemble-rcp45,224,576.499196
2088,Ensemble-rcp45,261,324.393447
2088,Ensemble-rcp45,264,477.675577
2088,Ensemble-rcp45,267,216.385803
2088,Ensemble-rcp45,301,780.793042
2088,Ensemble-rcp45,304,115.129459
2088,Ensemble-rcp45,305,104.111063
2088,Ensemble-rcp45,702,66.208501
2088,Ensemble-rcp45,704,31.294208
2088,Ensemble-rcp45,709,156.239338
2088,Ensemble-rcp45,722,177.386996
2088,Ensemble-rcp45,911,3877.534699
2088,Ensemble-rcp45,912,2817.277134
2088,Ensemble-rcp45,922,1084.376593
2088,Ensemble-rcp45,923,1874.90643
2088,Ensemble-rcp45,924,163.904821
2088,Ensemble-rcp45,925,94.414636
2088,Ensemble-rcp45,932,2302.195816
2088,Ensemble-rcp45,941,2780.697858
2088,Ensemble-rcp45,942,14.244617
2088,Ensemble-rcp45,943,506.219087
2088,Ensemble-rcp45,951,1110.284612
2088,Ensemble-rcp45,997,361.61829
2088,Ensemble-rcp45,998,716.406749
2088,Ensemble-rcp45,999,504.916838
2088,Ensemble-rcp85,201,61594.1922819999
2088,Ensemble-rcp85,221,12125.308183
2088,Ensemble-rcp85,222,113.454527
2088,Ensemble-rcp85,223,229.376881
2088,Ensemble-rcp85,224,276.161858
2088,Ensemble-rcp85,261,338.696646
2088,Ensemble-rcp85,264,65.071917
2088,Ensemble-rcp85,267,411.201432
2088,Ensemble-rcp85,301,393.949897
2088,Ensemble-rcp85,304,204.367137
2088,Ensemble-rcp85,305,80.715261
2088,Ensemble-rcp85,702,1791.206842
2088,Ensemble-rcp85,704,1665.871303
2088,Ensemble-rcp85,709,1644.4666
2088,Ensemble-rcp85,722,152.645825
2088,Ensemble-rcp85,911,3925.229584
2088,Ensemble-rcp85,912,10307.600219
2088,Ensemble-rcp85,922,1172.307244
2088,Ensemble-rcp85,923,1258.179722
2088,Ensemble-rcp85,924,2380.483513
2088,Ensemble-rcp85,925,1781.88155
2088,Ensemble-rcp85,932,8497.21285
2088,Ensemble-rcp85,941,2497.057194
2088,Ensemble-rcp85,942,107.500011
2088,Ensemble-rcp85,943,2567.30004
2088,Ensemble-rcp85,951,1288.979019
2088,Ensemble-rcp85,996,22.848484
2088,Ensemble-rcp85,997,542.594096
2088,Ensemble-rcp85,998,1623.542755
2088,Ensemble-rcp85,999,3259.853708
2088,GFDLCM3-rcp45,183,54.57156
2088,GFDLCM3-rcp45,201,83580.065916
2088,GFDLCM3-rcp45,221,13076.364955
2088,GFDLCM3-rcp45,222,199.127727
2088,GFDLCM3-rcp45,224,490.238526
2088,GFDLCM3-rcp45,261,184.662613
2088,GFDLCM3-rcp45,264,306.844549
2088,GFDLCM3-rcp45,267,1242.537197
2088,GFDLCM3-rcp45,301,611.334101
2088,GFDLCM3-rcp45,304,257.25756
2088,GFDLCM3-rcp45,305,136.438741
2088,GFDLCM3-rcp45,702,242.436142
2088,GFDLCM3-rcp45,703,16.173472
2088,GFDLCM3-rcp45,704,126.518111
2088,GFDLCM3-rcp45,709,328.837104
2088,GFDLCM3-rcp45,722,131.398589
2088,GFDLCM3-rcp45,911,4045.208853
2088,GFDLCM3-rcp45,912,4696.339911
2088,GFDLCM3-rcp45,922,1428.947509
2088,GFDLCM3-rcp45,923,1767.56631
2088,GFDLCM3-rcp45,924,1062.087137
2088,GFDLCM3-rcp45,925,874.324157
2088,GFDLCM3-rcp45,932,2298.883289
2088,GFDLCM3-rcp45,941,1444.461062
2088,GFDLCM3-rcp45,942,18.10318
2088,GFDLCM3-rcp45,943,838.232727
2088,GFDLCM3-rcp45,951,405.036866
2088,GFDLCM3-rcp45,997,515.707443
2088,GFDLCM3-rcp45,998,971.849408
2088,GFDLCM3-rcp45,999,967.701865
2088,GFDLCM3-rcp85,201,56322.6001809998
2088,GFDLCM3-rcp85,221,12824.201663
2088,GFDLCM3-rcp85,222,70.663657
2088,GFDLCM3-rcp85,224,338.335309
2088,GFDLCM3-rcp85,261,121.005792
2088,GFDLCM3-rcp85,264,123.707459
2088,GFDLCM3-rcp85,267,861.017365
2088,GFDLCM3-rcp85,301,168.015402
2088,GFDLCM3-rcp85,304,168.283604
2088,GFDLCM3-rcp85,305,53.156293
2088,GFDLCM3-rcp85,361,9.877297
2088,GFDLCM3-rcp85,702,2445.049756
2088,GFDLCM3-rcp85,703,23.614212
2088,GFDLCM3-rcp85,704,1693.970982
2088,GFDLCM3-rcp85,709,2490.817732
2088,GFDLCM3-rcp85,722,63.775581
2088,GFDLCM3-rcp85,911,3529.76284
2088,GFDLCM3-rcp85,912,12120.531898
2088,GFDLCM3-rcp85,922,1751.601458
2088,GFDLCM3-rcp85,923,1254.503036
2088,GFDLCM3-rcp85,924,6984.84429
2088,GFDLCM3-rcp85,925,1362.536159
2088,GFDLCM3-rcp85,932,6740.015182
2088,GFDLCM3-rcp85,941,2237.135641
2088,GFDLCM3-rcp85,942,117.307726
2088,GFDLCM3-rcp85,943,2930.763744
2088,GFDLCM3-rcp85,951,115.845498
2088,GFDLCM3-rcp85,996,37.86245
2088,GFDLCM3-rcp85,997,964.780751
2088,GFDLCM3-rcp85,998,1815.650437
2088,GFDLCM3-rcp85,999,2578.023185
2088,HadGEM2ES-rcp45,201,80876.657316
2088,HadGEM2ES-rcp45,221,12366.144841
2088,HadGEM2ES-rcp45,222,329.805659
2088,HadGEM2ES-rcp45,224,899.898125
2088,HadGEM2ES-rcp45,261,419.276062
2088,HadGEM2ES-rcp45,264,156.778446
2088,HadGEM2ES-rcp45,301,403.008441
2088,HadGEM2ES-rcp45,304,69.1954
2088,HadGEM2ES-rcp45,305,64.023958
2088,HadGEM2ES-rcp45,702,264.372311
2088,HadGEM2ES-rcp45,704,221.018919
2088,HadGEM2ES-rcp45,709,668.738715
2088,HadGEM2ES-rcp45,722,132.024542
2088,HadGEM2ES-rcp45,911,3171.562689
2088,HadGEM2ES-rcp45,912,4142.574383
2088,HadGEM2ES-rcp45,922,1695.223148
2088,HadGEM2ES-rcp45,923,2162.229006
2088,HadGEM2ES-rcp45,924,1488.636388
2088,HadGEM2ES-rcp45,925,997.404067
2088,HadGEM2ES-rcp45,932,5705.16337400001
2088,HadGEM2ES-rcp45,941,1372.38196
2088,HadGEM2ES-rcp45,942,39.517114
2088,HadGEM2ES-rcp45,943,983.400428
2088,HadGEM2ES-rcp45,951,330.424953
2088,HadGEM2ES-rcp45,997,1154.178469
2088,HadGEM2ES-rcp45,998,982.6204
2088,HadGEM2ES-rcp45,999,1222.997466
2088,HadGEM2ES-rcp85,201,33196.984002
2088,HadGEM2ES-rcp85,221,10174.263054
2088,HadGEM2ES-rcp85,222,81.708515
2088,HadGEM2ES-rcp85,223,10.756631
2088,HadGEM2ES-rcp85,224,130.61367
2088,HadGEM2ES-rcp85,261,119.791368
2088,HadGEM2ES-rcp85,301,77.120374
2088,HadGEM2ES-rcp85,305,36.46499
2088,HadGEM2ES-rcp85,361,9.877297
2088,HadGEM2ES-rcp85,702,4290.110888
2088,HadGEM2ES-rcp85,703,7.44074
2088,HadGEM2ES-rcp85,704,9549.85641299998
2088,HadGEM2ES-rcp85,709,5898.796414
2088,HadGEM2ES-rcp85,911,2389.77204
2088,HadGEM2ES-rcp85,912,14399.288814
2088,HadGEM2ES-rcp85,922,564.997784
2088,HadGEM2ES-rcp85,923,1430.875685
2088,HadGEM2ES-rcp85,924,8720.754993
2088,HadGEM2ES-rcp85,925,3682.763321
2088,HadGEM2ES-rcp85,932,12943.712502
2088,HadGEM2ES-rcp85,941,1447.637877
2088,HadGEM2ES-rcp85,942,1009.672251
2088,HadGEM2ES-rcp85,943,3804.087666
2088,HadGEM2ES-rcp85,951,323.682417
2088,HadGEM2ES-rcp85,996,42.914675
2088,HadGEM2ES-rcp85,997,757.998552
2088,HadGEM2ES-rcp85,998,2087.675534
2088,HadGEM2ES-rcp85,999,5129.638113
2088,NoClimate,183,1674.127907
2088,NoClimate,201,88272.6802720001
2088,NoClimate,202,19.127166
2088,NoClimate,221,8648.79813
2088,NoClimate,222,548.834271
2088,NoClimate,224,1344.613304
2088,NoClimate,241,199.037897
2088,NoClimate,261,787.600033
2088,NoClimate,262,286.034624
2088,NoClimate,263,133.833631
2088,NoClimate,264,629.117617
2088,NoClimate,267,394.690765
2088,NoClimate,268,72.005217
2088,NoClimate,281,168.247041
2088,NoClimate,301,4875.356398
2088,NoClimate,304,842.463937
2088,NoClimate,305,43.876392
2088,NoClimate,361,39.998745
2088,NoClimate,709,38.999431
2088,NoClimate,722,8.52029
2088,NoClimate,911,3316.278698
2088,NoClimate,912,611.750176
2088,NoClimate,922,319.788188
2088,NoClimate,923,2005.9743
2088,NoClimate,932,1223.226448
2088,NoClimate,941,3266.45004
2088,NoClimate,943,198.569205
2088,NoClimate,951,1560.099358
2088,NoClimate,997,239.485959
2088,NoClimate,998,402.134278
2088,NoClimate,999,147.536862
2093,CCSM4-rcp45,183,700.620707
2093,CCSM4-rcp45,201,83465.908294
2093,CCSM4-rcp45,221,10550.204363
2093,CCSM4-rcp45,222,128.716892
2093,CCSM4-rcp45,223,1072.918591
2093,CCSM4-rcp45,224,2496.483263
2093,CCSM4-rcp45,261,197.648052
2093,CCSM4-rcp45,264,211.401418
2093,CCSM4-rcp45,267,69.366589
2093,CCSM4-rcp45,301,783.493816
2093,CCSM4-rcp45,304,79.69514
2093,CCSM4-rcp45,305,55.028905
2093,CCSM4-rcp45,702,163.184085
2093,CCSM4-rcp45,704,83.209627
2093,CCSM4-rcp45,709,381.905341
2093,CCSM4-rcp45,722,940.249902
2093,CCSM4-rcp45,911,2417.038768
2093,CCSM4-rcp45,912,2233.968796
2093,CCSM4-rcp45,922,920.988083
2093,CCSM4-rcp45,923,2457.141733
2093,CCSM4-rcp45,924,550.554566
2093,CCSM4-rcp45,925,85.461873
2093,CCSM4-rcp45,932,6187.595749
2093,CCSM4-rcp45,941,2539.15062
2093,CCSM4-rcp45,943,715.365789
2093,CCSM4-rcp45,951,1194.641443
2093,CCSM4-rcp45,997,701.295396
2093,CCSM4-rcp45,998,673.562103
2093,CCSM4-rcp45,999,262.456676
2093,CCSM4-rcp85,201,54931.1730209999
2093,CCSM4-rcp85,221,10012.265837
2093,CCSM4-rcp85,224,139.944706
2093,CCSM4-rcp85,261,225.201515
2093,CCSM4-rcp85,264,37.134973
2093,CCSM4-rcp85,267,964.53649
2093,CCSM4-rcp85,301,272.263877
2093,CCSM4-rcp85,304,415.629718
2093,CCSM4-rcp85,305,55.028905
2093,CCSM4-rcp85,702,2102.213897
2093,CCSM4-rcp85,703,7.44074
2093,CCSM4-rcp85,704,6501.34544
2093,CCSM4-rcp85,709,4119.063312
2093,CCSM4-rcp85,722,176.023207
2093,CCSM4-rcp85,911,3799.049026
2093,CCSM4-rcp85,912,11244.964812
2093,CCSM4-rcp85,922,1338.071708
2093,CCSM4-rcp85,923,724.353245
2093,CCSM4-rcp85,924,6632.955073
2093,CCSM4-rcp85,925,1110.531689
2093,CCSM4-rcp85,932,3327.578734
2093,CCSM4-rcp85,941,1100.609412
2093,CCSM4-rcp85,942,89.69504
2093,CCSM4-rcp85,943,2831.929848
2093,CCSM4-rcp85,951,351.695654
2093,CCSM4-rcp85,996,42.914675
2093,CCSM4-rcp85,997,487.235958
2093,CCSM4-rcp85,998,1988.18288
2093,CCSM4-rcp85,999,7290.223188
2093,Ensemble-rcp45,183,913.926135
2093,Ensemble-rcp45,201,85569.336916
2093,Ensemble-rcp45,202,19.127166
2093,Ensemble-rcp45,221,12999.668916
2093,Ensemble-rcp45,222,314.643535
2093,Ensemble-rcp45,223,451.879913
2093,Ensemble-rcp45,224,593.096022
2093,Ensemble-rcp45,261,346.296791
2093,Ensemble-rcp45,264,467.060238
2093,Ensemble-rcp45,267,182.911099
2093,Ensemble-rcp45,301,829.268911
2093,Ensemble-rcp45,304,151.891796
2093,Ensemble-rcp45,305,104.111063
2093,Ensemble-rcp45,702,114.730538
2093,Ensemble-rcp45,704,64.073348
2093,Ensemble-rcp45,709,234.082627
2093,Ensemble-rcp45,722,222.250021
2093,Ensemble-rcp45,911,3928.406677
2093,Ensemble-rcp45,912,3053.099401
2093,Ensemble-rcp45,922,1104.895111
2093,Ensemble-rcp45,923,1810.654046
2093,Ensemble-rcp45,924,199.730554
2093,Ensemble-rcp45,925,108.118901
2093,Ensemble-rcp45,932,2378.057262
2093,Ensemble-rcp45,941,2751.307307
2093,Ensemble-rcp45,942,49.885125
2093,Ensemble-rcp45,943,570.086532
2093,Ensemble-rcp45,951,1180.367252
2093,Ensemble-rcp45,997,298.501441
2093,Ensemble-rcp45,998,747.943744
2093,Ensemble-rcp45,999,559.848192
2093,Ensemble-rcp85,201,52495.2977679999
2093,Ensemble-rcp85,221,12074.815957
2093,Ensemble-rcp85,222,76.251904
2093,Ensemble-rcp85,223,68.284001
2093,Ensemble-rcp85,224,181.746044
2093,Ensemble-rcp85,261,279.827968
2093,Ensemble-rcp85,267,411.201432
2093,Ensemble-rcp85,301,296.706717
2093,Ensemble-rcp85,304,119.193372
2093,Ensemble-rcp85,305,80.715261
2093,Ensemble-rcp85,702,2383.069251
2093,Ensemble-rcp85,704,2538.856411
2093,Ensemble-rcp85,709,1914.29656
2093,Ensemble-rcp85,722,109.294561
2093,Ensemble-rcp85,911,4118.277572
2093,Ensemble-rcp85,912,13616.465141
2093,Ensemble-rcp85,922,1209.674979
2093,Ensemble-rcp85,923,991.759578
2093,Ensemble-rcp85,924,3950.177256
2093,Ensemble-rcp85,925,2147.17292
2093,Ensemble-rcp85,932,9933.30673600001
2093,Ensemble-rcp85,941,2907.753064
2093,Ensemble-rcp85,942,354.216057
2093,Ensemble-rcp85,943,2727.402451
2093,Ensemble-rcp85,951,1364.114454
2093,Ensemble-rcp85,996,42.914675
2093,Ensemble-rcp85,997,703.266255
2093,Ensemble-rcp85,998,1770.867383
2093,Ensemble-rcp85,999,3452.330852
2093,GFDLCM3-rcp45,183,54.57156
2093,GFDLCM3-rcp45,201,82357.3410659999
2093,GFDLCM3-rcp45,221,13318.903934
2093,GFDLCM3-rcp45,222,199.127727
2093,GFDLCM3-rcp45,224,443.392779
2093,GFDLCM3-rcp45,261,199.29627
2093,GFDLCM3-rcp45,264,236.876527
2093,GFDLCM3-rcp45,267,1242.537197
2093,GFDLCM3-rcp45,301,680.361811
2093,GFDLCM3-rcp45,304,257.25756
2093,GFDLCM3-rcp45,305,129.373306
2093,GFDLCM3-rcp45,702,247.084891
2093,GFDLCM3-rcp45,703,16.173472
2093,GFDLCM3-rcp45,704,199.437364
2093,GFDLCM3-rcp45,709,370.367554
2093,GFDLCM3-rcp45,722,194.085647
2093,GFDLCM3-rcp45,911,3952.730473
2093,GFDLCM3-rcp45,912,5178.019374
2093,GFDLCM3-rcp45,922,1652.735968
2093,GFDLCM3-rcp45,923,1567.371174
2093,GFDLCM3-rcp45,924,1229.783976
2093,GFDLCM3-rcp45,925,982.901494
2093,GFDLCM3-rcp45,932,2431.572759
2093,GFDLCM3-rcp45,941,1575.761261
2093,GFDLCM3-rcp45,942,64.904435
2093,GFDLCM3-rcp45,943,896.784016
2093,GFDLCM3-rcp45,951,316.325921
2093,GFDLCM3-rcp45,997,536.28992
2093,GFDLCM3-rcp45,998,956.121011
2093,GFDLCM3-rcp45,999,831.766133
2093,GFDLCM3-rcp85,201,49805.3572799999
2093,GFDLCM3-rcp85,221,12301.245017
2093,GFDLCM3-rcp85,222,45.365913
2093,GFDLCM3-rcp85,224,328.983793
2093,GFDLCM3-rcp85,261,119.052389
2093,GFDLCM3-rcp85,264,37.134973
2093,GFDLCM3-rcp85,267,747.477506
2093,GFDLCM3-rcp85,301,192.457272
2093,GFDLCM3-rcp85,304,121.097504
2093,GFDLCM3-rcp85,305,36.46499
2093,GFDLCM3-rcp85,361,30.820459
2093,GFDLCM3-rcp85,702,2470.224668
2093,GFDLCM3-rcp85,703,29.272258
2093,GFDLCM3-rcp85,704,3236.705792
2093,GFDLCM3-rcp85,709,2461.785276
2093,GFDLCM3-rcp85,722,20.898632
2093,GFDLCM3-rcp85,911,3922.741673
2093,GFDLCM3-rcp85,912,13751.584031
2093,GFDLCM3-rcp85,922,1984.746392
2093,GFDLCM3-rcp85,923,1252.407725
2093,GFDLCM3-rcp85,924,8793.381618
2093,GFDLCM3-rcp85,925,1675.162758
2093,GFDLCM3-rcp85,932,7415.221592
2093,GFDLCM3-rcp85,941,2158.869229
2093,GFDLCM3-rcp85,942,163.107743
2093,GFDLCM3-rcp85,943,2998.929536
2093,GFDLCM3-rcp85,951,67.126595
2093,GFDLCM3-rcp85,996,37.86245
2093,GFDLCM3-rcp85,997,1098.022914
2093,GFDLCM3-rcp85,998,1887.584099
2093,GFDLCM3-rcp85,999,3128.164503
2093,HadGEM2ES-rcp45,201,78519.908501
2093,HadGEM2ES-rcp45,221,12936.179513
2093,HadGEM2ES-rcp45,222,198.047347
2093,HadGEM2ES-rcp45,224,852.789452
2093,HadGEM2ES-rcp45,261,396.315717
2093,HadGEM2ES-rcp45,264,78.714528
2093,HadGEM2ES-rcp45,301,505.317541
2093,HadGEM2ES-rcp45,304,50.305804
2093,HadGEM2ES-rcp45,305,64.023958
2093,HadGEM2ES-rcp45,702,449.860188
2093,HadGEM2ES-rcp45,704,449.766722
2093,HadGEM2ES-rcp45,709,842.240364
2093,HadGEM2ES-rcp45,722,75.569351
2093,HadGEM2ES-rcp45,911,3209.946778
2093,HadGEM2ES-rcp45,912,4926.149766
2093,HadGEM2ES-rcp45,922,1797.802168
2093,HadGEM2ES-rcp45,923,2064.777617
2093,HadGEM2ES-rcp45,924,1895.840797
2093,HadGEM2ES-rcp45,925,1123.374244
2093,HadGEM2ES-rcp45,932,5636.231193
2093,HadGEM2ES-rcp45,941,1368.468764
2093,HadGEM2ES-rcp45,942,18.137565
2093,HadGEM2ES-rcp45,943,1088.922818
2093,HadGEM2ES-rcp45,951,360.080247
2093,HadGEM2ES-rcp45,997,1248.856401
2093,HadGEM2ES-rcp45,998,988.994481
2093,HadGEM2ES-rcp45,999,1172.634755
2093,HadGEM2ES-rcp85,201,25089.413377
2093,HadGEM2ES-rcp85,221,10172.040298
2093,HadGEM2ES-rcp85,222,81.708515
2093,HadGEM2ES-rcp85,224,130.61367
2093,HadGEM2ES-rcp85,261,199.303752
2093,HadGEM2ES-rcp85,301,108.567763
2093,HadGEM2ES-rcp85,305,36.46499
2093,HadGEM2ES-rcp85,361,9.877297
2093,HadGEM2ES-rcp85,702,4443.764349
2093,HadGEM2ES-rcp85,703,7.44074
2093,HadGEM2ES-rcp85,704,12146.11458
2093,HadGEM2ES-rcp85,709,6662.233333
2093,HadGEM2ES-rcp85,911,2885.946821
2093,HadGEM2ES-rcp85,912,16403.175363
2093,HadGEM2ES-rcp85,922,681.723397
2093,HadGEM2ES-rcp85,923,1024.031061
2093,HadGEM2ES-rcp85,924,10074.567292
2093,HadGEM2ES-rcp85,925,3953.292095
2093,HadGEM2ES-rcp85,932,13082.373428
2093,HadGEM2ES-rcp85,941,1328.888196
2093,HadGEM2ES-rcp85,942,1066.754798
2093,HadGEM2ES-rcp85,943,4114.752354
2093,HadGEM2ES-rcp85,951,252.093832
2093,HadGEM2ES-rcp85,996,42.914675
2093,HadGEM2ES-rcp85,997,932.145228
2093,HadGEM2ES-rcp85,998,2031.633789
2093,HadGEM2ES-rcp85,999,5357.421587
2093,NoClimate,183,1674.127907
2093,NoClimate,201,88437.5864040001
2093,NoClimate,202,19.127166
2093,NoClimate,221,8582.4846
2093,NoClimate,222,481.50339
2093,NoClimate,224,1423.902361
2093,NoClimate,241,168.91427
2093,NoClimate,261,883.840993
2093,NoClimate,262,286.034624
2093,NoClimate,263,139.463628
2093,NoClimate,264,554.453925
2093,NoClimate,267,462.021646
2093,NoClimate,268,72.005217
2093,NoClimate,281,168.247041
2093,NoClimate,301,5132.666186
2093,NoClimate,304,880.448322
2093,NoClimate,305,43.876392
2093,NoClimate,361,39.998745
2093,NoClimate,709,28.410064
2093,NoClimate,722,8.52029
2093,NoClimate,911,3149.369376
2093,NoClimate,912,599.136319
2093,NoClimate,922,310.086798
2093,NoClimate,923,1851.108911
2093,NoClimate,932,1223.226448
2093,NoClimate,941,3333.250852
2093,NoClimate,943,198.569205
2093,NoClimate,951,1398.048299
2093,NoClimate,997,239.485959
2093,NoClimate,998,402.134278
2093,NoClimate,999,127.206964
2098,CCSM4-rcp45,183,607.623451
2098,CCSM4-rcp45,201,82664.148448
2098,CCSM4-rcp45,221,10330.75368
2098,CCSM4-rcp45,222,138.081743
2098,CCSM4-rcp45,223,1010.049748
2098,CCSM4-rcp45,224,2532.591224
2098,CCSM4-rcp45,261,197.648052
2098,CCSM4-rcp45,264,211.401418
2098,CCSM4-rcp45,267,69.366589
2098,CCSM4-rcp45,301,880.50958
2098,CCSM4-rcp45,304,79.69514
2098,CCSM4-rcp45,305,36.46499
2098,CCSM4-rcp45,702,230.550935
2098,CCSM4-rcp45,704,131.59596
2098,CCSM4-rcp45,709,371.618581
2098,CCSM4-rcp45,722,994.995201
2098,CCSM4-rcp45,911,2500.95931
2098,CCSM4-rcp45,912,2457.044743
2098,CCSM4-rcp45,922,961.984185
2098,CCSM4-rcp45,923,2235.308564
2098,CCSM4-rcp45,924,635.120719
2098,CCSM4-rcp45,925,128.42709
2098,CCSM4-rcp45,932,6328.749022
2098,CCSM4-rcp45,941,2537.263753
2098,CCSM4-rcp45,943,843.736299
2098,CCSM4-rcp45,951,1053.833781
2098,CCSM4-rcp45,997,609.702562
2098,CCSM4-rcp45,998,719.937366
2098,CCSM4-rcp45,999,820.094446
2098,CCSM4-rcp85,201,48144.6649809999
2098,CCSM4-rcp85,221,10112.843177
2098,CCSM4-rcp85,224,139.944706
2098,CCSM4-rcp85,261,352.079303
2098,CCSM4-rcp85,264,37.134973
2098,CCSM4-rcp85,267,886.066841
2098,CCSM4-rcp85,301,168.769546
2098,CCSM4-rcp85,304,242.36727
2098,CCSM4-rcp85,305,26.880951
2098,CCSM4-rcp85,702,2436.236308
2098,CCSM4-rcp85,703,7.44074
2098,CCSM4-rcp85,704,8256.45682
2098,CCSM4-rcp85,709,4413.53998
2098,CCSM4-rcp85,722,89.769269
2098,CCSM4-rcp85,911,3707.205328
2098,CCSM4-rcp85,912,13278.182184
2098,CCSM4-rcp85,922,1460.668369
2098,CCSM4-rcp85,923,619.802873
2098,CCSM4-rcp85,924,8710.31402200001
2098,CCSM4-rcp85,925,1426.496333
2098,CCSM4-rcp85,932,3966.459999
2098,CCSM4-rcp85,941,1012.267857
2098,CCSM4-rcp85,942,373.089148
2098,CCSM4-rcp85,943,3100.608724
2098,CCSM4-rcp85,951,553.25588
2098,CCSM4-rcp85,996,42.914675
2098,CCSM4-rcp85,997,538.425482
2098,CCSM4-rcp85,998,2020.256406
2098,CCSM4-rcp85,999,6195.114435
2098,Ensemble-rcp45,183,873.978071
2098,Ensemble-rcp45,201,84228.031883
2098,Ensemble-rcp45,202,19.127166
2098,Ensemble-rcp45,221,13279.213258
2098,Ensemble-rcp45,222,324.761348
2098,Ensemble-rcp45,223,381.171664
2098,Ensemble-rcp45,224,519.067053
2098,Ensemble-rcp45,261,426.294281
2098,Ensemble-rcp45,264,427.061493
2098,Ensemble-rcp45,267,182.911099
2098,Ensemble-rcp45,301,933.357042
2098,Ensemble-rcp45,304,153.002979
2098,Ensemble-rcp45,305,130.050708
2098,Ensemble-rcp45,702,169.111656
2098,Ensemble-rcp45,704,64.073348
2098,Ensemble-rcp45,709,255.060445
2098,Ensemble-rcp45,722,194.797908
2098,Ensemble-rcp45,911,4227.910358
2098,Ensemble-rcp45,912,3381.147967
2098,Ensemble-rcp45,922,1065.020023
2098,Ensemble-rcp45,923,1842.733482
2098,Ensemble-rcp45,924,266.143076
2098,Ensemble-rcp45,925,157.489916
2098,Ensemble-rcp45,932,2535.932503
2098,Ensemble-rcp45,941,2739.143993
2098,Ensemble-rcp45,942,77.618338
2098,Ensemble-rcp45,943,595.697781
2098,Ensemble-rcp45,951,1143.739039
2098,Ensemble-rcp45,997,285.343172
2098,Ensemble-rcp45,998,787.650257
2098,Ensemble-rcp45,999,652.615273
2098,Ensemble-rcp85,201,46225.8219409999
2098,Ensemble-rcp85,221,11680.980228
2098,Ensemble-rcp85,222,63.229562
2098,Ensemble-rcp85,223,32.985026
2098,Ensemble-rcp85,224,149.124168
2098,Ensemble-rcp85,261,313.566305
2098,Ensemble-rcp85,267,392.84921
2098,Ensemble-rcp85,301,171.943927
2098,Ensemble-rcp85,304,51.166561
2098,Ensemble-rcp85,305,80.715261
2098,Ensemble-rcp85,702,2671.145352
2098,Ensemble-rcp85,704,3093.374481
2098,Ensemble-rcp85,709,2758.566846
2098,Ensemble-rcp85,722,12.92653
